Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Semeraro, M; Suma, A; Petrelli, I; Cagnetta, F; Gonnella, G",,,,"Semeraro, Massimiliano; Suma, Antonio; Petrelli, Isabella; Cagnetta, Francesco; Gonnella, Giuseppe",,,Work fluctuations in the active Ornstein-Uhlenbeck particle model,JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT,,,,,,,,,,,,"We study the large deviations of the power injected by the active force for an active Ornstein-Uhlenbeck particle (AOUP), free or in a confining potential. For the free-particle case, we compute the rate function analytically in d-dimensions from a saddle-point expansion, and numerically in two dimensions by (a) direct sampling of the active work in numerical solutions of the AOUP equations and (b) Legendre-Fenchel transform of the scaled cumulant generating function obtained via a cloning algorithm. The rate function presents asymptotically linear branches on both sides and it is independent of the system's dimensionality, apart from a multiplicative factor. For the confining potential case, we focus on two-dimensional systems and obtain the rate function numerically using both methods (a) and (b). We find a different scenario for harmonic and anharmonic potentials: in the former case, the phenomenology of fluctuations is analogous to that of a free particle, but the rate function might be non-analytic; in the latter case the rate functions are analytic, but fluctuations are realised by entirely different means, which rely strongly on the particle-potential interaction. Finally, we check the validity of a fluctuation relation for the active work distribution. In the free-particle case, the relation is satisfied with a slope proportional to the bath temperature. The same slope is found for the harmonic potential, regardless of activity, and for an anharmonic potential with low activity. In the anharmonic case with high activity, instead, we find a different slope which is equal to an effective temperature obtained from the fluctuation-dissipation theorem.",,,,,,,,,,,,,,,,,,,1742-5468,,,,,DEC,2021,2021,12,,,,,,,123202,10.1088/1742-5468/ac3d37,http://dx.doi.org/10.1088/1742-5468/ac3d37,,,,,,,,,,,,,WOS:000734058000001,View Full Record in Web of Science
J,"Gentine, P; Polcher, J; Entekhabi, D",,,,"Gentine, P.; Polcher, J.; Entekhabi, D.",,,Harmonic propagation of variability in surface energy balance within a coupled soil-vegetation-atmosphere system,WATER RESOURCES RESEARCH,,,,,,,,,,,,"The response of a soil-vegetation-atmosphere continuum model to incoming radiation forcing is investigated in order to gain insights into the coupling of soil and atmospheric boundary layer (ABL) states and fluxes. The response is characterized through amplitude and phase propagation of the harmonics in order to differentiate between the response of the system to forcing at different frequencies (daily to hourly to near instantaneous). Stochastic noise is added to the surface energy balance. The amplitude of the noise is maximum at midday when the incoming radiative forcing is also at its peak. The temperatures and turbulent heat fluxes are shown to act as low-pass filters of the incoming radiation or energy budget noise variability at the surface. Conversely, soil heat flux is shown to act as a high-pass filter because of the strong contrast in the soil and air heat capacities and thermal conductivities. As a consequence, heat diffusion formulations that numerically dampen such forcing are potentially incapable of representing rapid fluctuations in soil heat flux (<= 30 min) and therefore introduce errors in the land-surface energy partitioning. The soil-vegetation-ABL continuum model and an electrical analogy for it are used to explain the frequency-dependent differences in the relative effectiveness of turbulent heat fluxes versus ground heat flux in dissipating noise in radiative forcing.",,,,,"Gentine, Pierre/C-1495-2013","Gentine, Pierre/0000-0002-0845-8345; polcher, Jan/0000-0001-9020-5795",,,,,,,,,,,,,0043-1397,1944-7973,,,,MAY 19,2011,47,,,,,,,,W05525,10.1029/2010WR009268,http://dx.doi.org/10.1029/2010WR009268,,,,,,,,,,,,,WOS:000290910200002,View Full Record in Web of Science
J,"Stazione, L; Norry, FM; Sambucetti, P",,,,"Stazione, L.; Norry, F. M.; Sambucetti, P.",,,Thermal-specific patterns of longevity and fecundity in a set of heat-sensitive and heat-resistant genotypes of Drosophila melanogaster,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,,,,,,,,,,,"Fitness-related traits are often affected by temperature. Heat-resistant genotypes could influence the dependence of fitness traits on temperature, which should be important in adaptation to directional changes in temperature including global warming. Here, we tested temperature-dependent variation in longevity and fecundity between Drosophila melanogaster Meigen (Diptera: Drosophilidae) genotypes that differ in heat-resistance QTL. Longevity and fecundity were affected by heat-resistance genotypes at constant moderate and high temperature. However, these differences between heat-resistant and heat-sensitive genotypes disappeared in a cyclic thermal regime. Analysis with the logistic mortality function indicated that mortality patterns are dependent on temperature and genotype. The results suggest that genotype*temperature interactions are substantial for senescence-related traits. In particular, fluctuating temperatures can drastically reduce any differences in life-history traits between heat-resistance genotypes, even if such genotypes differentially affect the traits at constant temperatures.",,,,,"Norry, Fabian/ABC-2825-2021","Norry, Fabian/0000-0003-3649-5722; Stazione, Leonel/0000-0002-5415-8124",,,,,,,,,,,,,0013-8703,1570-7458,,,,DEC,2017,165,2-3,,,,,159,168,,10.1111/eea.12630,http://dx.doi.org/10.1111/eea.12630,,,,,,,,,,,,,WOS:000419907700006,View Full Record in Web of Science
J,"Gazit, Y; Kaspi, R",,,,"Gazit, Yoav; Kaspi, Roy",,,An Additional Phytosanitary Cold Treatment Against Ceratitis capitata (Diptera: Tephritidae) in 'Oroblanco' Citrus Fruit,JOURNAL OF ECONOMIC ENTOMOLOGY,,,,,,,,,,,,"For 'Oroblanco' ('Sweetie'), the sweet seedless pummelo-grapefruit hybrid, when exported from Israel to Japan, the standard cold treatment against Ceratitis capitata (Wied.) (Diptera: Tephritidae) is conducted at <= 1.5 degrees C, for 16 d. In recent years, the transportation means of exported citrus was changed from reefer vessels to individual refrigerated containers, where the fruit bulk is relatively small and may be exposed to temperature fluctuations and to the risk of chilling injuries. To reduce this risk, Israel proposed to Japan to increase the treatment temperature and extend its duration to 2.2 degrees C and 18 d, respectively. This study shows that the proposed treatment effectively kills the third instar larva of C. capitata, in Oroblanco.",,,,,,,,,,,,,,,,,,,0022-0493,1938-291X,,,,APR,2017,110,2,,,,,790,792,,10.1093/jee/tow291,http://dx.doi.org/10.1093/jee/tow291,,,,,,,,28087647,,,,,WOS:000401468700061,View Full Record in Web of Science
J,"Savvides, AM; Velez-Ramirez, AI; Fotopoulos, V",,,,"Savvides, Andreas M.; Velez-Ramirez, Aaron I.; Fotopoulos, Vasileios",,,Challenging the water stress index concept: Thermographic assessment of Arabidopsis transpiration,PHYSIOLOGIA PLANTARUM,,,,,,,,,,,,"Water stress may greatly limit plant functionality and growth. Stomatal closure and consequently reduced transpiration are considered as early and sensitive plant responses to drought and salinity stress. An important consequence of stomatal closure under water stress is the rise of leaf temperature (T-leaf), yet T-leaf is not only fluctuating with stomatal closure. It is regulated by several plant parameters and environmental factors. Thermal imaging and different stress indices, incorporating actual leaf/crop temperature and reference temperatures, were developed in previous studies toward normalizing for effects unassociated to water stress on T-leaf, aiming at a more efficient water stress assessment. The concept of stress indices has not been extensively studied on the model plant Arabidopsis thaliana. Therefore, the aim of this study was to examine the different indices employed in previous studies in assessing rosette transpiration rate (E) in Arabidopsis plants grown under two different light environments and subjected to salinity. After salinity imposition, E was gravimetrically quantified, and thermal imaging was employed to quantify rosette (T-rosette) and artificial reference temperature (T-wet,T- T-dry). T-rosette and several water stress indices were tested for their relation to E. Among the microclimatic growth conditions tested, RWSI1 ([T-rosette - T-wet]/[T-dry - T-wet]) and RWSI2 ([T-dry - T-rosette]/[T-dry - T-wet]) were well linearly-related to E, irrespective of the light environment, while the sole use of either T-wet or T-dry in different combinations with T-rosette returned less accurate results. This study provides evidence that selected combinations of T-rosette, T-dry, and T-wet can be utilized to assess E under water stress irrespective of the light environment.",,,,,"Fotopoulos, Vasileios/D-4848-2011; Savvides, Andreas/A-8567-2010","Fotopoulos, Vasileios/0000-0003-1205-2070; Savvides, Andreas/0000-0001-7585-3313",,,,,,,,,,,,,0031-9317,1399-3054,,,,SEP,2022,174,5,,,,,,,e13762,10.1111/ppl.13762,http://dx.doi.org/10.1111/ppl.13762,,,,,,,,36281841,,,,,WOS:000849786900001,View Full Record in Web of Science
J,"Solomon, WK; Jindal, VK",,,,"Solomon, W. K.; Jindal, V. K.",,,Application of Peleg's equation to describe creep responses of potatoes under constant and variable storage conditions,JOURNAL OF TEXTURE STUDIES,,,,,,,,,,,,"The application of Peleg's equation to characterize creep behavior of potatoes during storage was investigated. Potatoes were stored at 25, 15, 5C, and variable (fluctuating) temperature for 16 or 26 weeks. The Peleg equation adequately described the creep response of potatoes during storage at all storage conditions (R-2 = .97to .99). Peleg constant k(1) exhibited a significant (p < .05) decreasing trend with storage time (t(s)) for samples stored under the experimental conditions whereas the constant k(2) appeared to be unaffected much by ts except for samples stored at 25C. Under constant wtemperature storage, k(1) was found to be a linear function of t(s) (R-2 = .87 to .97). Also, the rate of change of k(1) appeared to be temperature dependent described by a linear relationship between the degradation rate constant for k(1) (alpha) and storage temperature (T). For the variable storage condition, a bulk mean temperature (T-bm) was calculated to account for a series combination of storage time and temperature which the potatoes were subjected to. It was possible to describe the changes in k(1) due to variable storage temperature in terms of T-bm and t(s) using stepwise multiple regression (R-2 = . 94). Practical applications Precise description of the changes in the rheological properties of raw potatoes during storage could help predict the associated effect on the texture of cooked potatoes. Easy and simple methods of describing creep responses during storage or processing will be potentially helpful to better understand the phenomenon. The model parameters from such model could be used to relate rheological properties of raw and cooked potatoes. Moreover, the model parameters could be used to establish relationship between instrumental and sensory attributes which will help in the prediction of sensory attributes from instrumental data.",,,,,"Kidane, Solomon Worku/AAM-9846-2020","Kidane, Solomon Worku/0000-0002-1198-1815",,,,,,,,,,,,,0022-4901,1745-4603,,,,JUN,2017,48,3,,,,,193,197,,10.1111/jtxs.12239,http://dx.doi.org/10.1111/jtxs.12239,,,,,,,,28573731,,,,,WOS:000407065500002,View Full Record in Web of Science
J,"Graiff, A; Bartsch, I; Ruth, W; Wahl, M; Karsten, U",,,,"Graiff, Angelika; Bartsch, Inka; Ruth, Wolfgang; Wahl, Martin; Karsten, Ulf",,,Season Exerts Differential Effects of Ocean Acidification and Warming on Growth and Carbon Metabolism of the Seaweed Fucus vesiculosus in the Western Baltic Sea,FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,"Warming and acidification of the oceans as a consequence of increasing CO2-concentrations occur at large scales. Numerous studies have shown the impact of single stressors on individual species. However, studies on the combined effect of multiple stressors on a multi-species assemblage, which is ecologically much more realistic and relevant, are still scarce. Therefore, we orthogonally crossed the two factors warming and acidification in mesocosm experiments and studied their single and combined impact on the brown alga Fucus vesiculosus associated with its natural community (epiphytes and mesograzers) in the Baltic Sea in all seasons (from April 2013 to April 2014). We superimposed our treatment factors onto the natural fluctuations of all environmental variables present in the Benthocosms in so-called delta-treatments. Thereby we compared the physiological responses of F. vesiculosus (growth and metabolites) to the single and combined effects of natural Kiel Fjord temperatures and pCO(2) conditions with a 5 degrees C temperature increase and/or pCO(2) increase treatment (1100ppm in the headspace above the mesocosms). Responses were also related to the factor photoperiod which changes over the course of the year. Our results demonstrate complex seasonal pattern. Elevated pCO(2) positively affected growth of F. vesiculosus alone and/or interactively with warming. The response direction (additive, synergistic, or antagonistic), however, depended on season and daylength. The effects were most obvious when plants were actively growing during spring and early summer. Our study revealed for the first time that it is crucial to always consider the impact of variable environmental conditions throughout all seasons. In summary, our study indicates that in future F. vesiculosus will be more affected by detrimental summer heat-waves than by ocean acidification although the latter consequently enhances growth throughout the year. The mainly negative influence of rising temperatures on the physiology of this keystone macroalga may alter and/or hamper its ecological functions in the shallow coastal ecosystem of the Baltic Sea.",,,,,"Wahl, Martin/D-2038-2016; /AAL-3738-2021","Wahl, Martin/0000-0001-8703-3857; ",,,,,,,,,,,,,,2296-7745,,,,,2015,2,,,,,,,,112,10.3389/fmars.2015.00112,http://dx.doi.org/10.3389/fmars.2015.00112,,,,,,,,,,,,,WOS:000485324300112,View Full Record in Web of Science
J,"Aanderud, ZT; Jones, SE; Schoolmaster, DR; Fierer, N; Lennon, JT",,,,"Aanderud, Zachary T.; Jones, Stuart E.; Schoolmaster, Donald R., Jr.; Fierer, Noah; Lennon, Jay T.",,,Sensitivity of soil respiration and microbial communities to altered snowfall,SOIL BIOLOGY & BIOCHEMISTRY,,,,,,,,,,,,"Winter respiration is a quantitatively important, yet variable flux of carbon dioxide (CO2) from soils to the atmosphere. Variability in winter soil respiration may be influenced by the effects of snowfall on microbial communities and their metabolic activities. In this study, we evaluated the importance of snowpack depth on soil respiration and microbial communities in a temperate deciduous forest. Snow removal created relatively dry, frequently frozen, and carbon substrate-poor soils, while snow additions led to wetter, warmer, and relatively carbon substrate-rich soils. Using time-series multiple regression, we observed enhanced sensitivity of respiration to moisture under ambient snow and snow removal; however, this effect was accompanied by a temporal lag suggesting that microorganisms had a delayed response to increases in free-water during soil thawing events. Conversely, soil respiration was only sensitive to temperature in the snow addition treatment when soil temperatures were consistently above 0 degrees C. The snow-induced respiration dynamics were accompanied by shifts in the structure of wintertime fungal and bacterial communities. We detected an impact of altered snowpack on bacterial richness during the growing season, but our manipulation did not have legacy effects on other features of the soil microbial community at spring thaw. Our results suggest that microbial communities may be reset during seasonal transitions from winter to spring, and that soil microorganisms are likely adapted to annual fluctuations in snowpack depth.. As snowpack becomes more variable in mid-latitude systems due to climate change, our findings suggest that soil moisture and temperature will co-regulate wintertime respiration through a non-linear relationship surrounding soil freeze-thaw cycles, with snow-mediated changes in microbial community structure likely influencing wintertime respiration dynamics. (C) 2012 Elsevier Ltd. All rights reserved.",,,,,"Lennon, Jay T./ABE-6120-2020; Jones, Stuart/ABD-5264-2021","Lennon, Jay T./0000-0003-3126-6111; Jones, Stuart/0000-0003-4740-6721; FIERER, NOAH/0000-0002-6432-4261; Schoolmaster Jr., Donald/0000-0003-0910-4458",,,,,,,,,,,,,0038-0717,1879-3428,,,,FEB,2013,57,,,,,,217,227,,10.1016/j.soilbio.2012.07.022,http://dx.doi.org/10.1016/j.soilbio.2012.07.022,,,,,,,,,,,,,WOS:000317247100025,View Full Record in Web of Science
J,"Cusell, C; Lamers, LPM; van Wirdum, G; Kooijman, A",,,,"Cusell, Casper; Lamers, Leon P. M.; van Wirdum, Geert; Kooijman, Annemieke",,,Impacts of water level fluctuation on mesotrophic rich fens: acidification vs. eutrophication,JOURNAL OF APPLIED ECOLOGY,,,,,,,,,,,,"1. Water levels in areas with intensive agriculture have often been strictly controlled for decades. Recently, more natural fluctuating water levels have been propagated to improve the ecological quality of wetlands in these areas. This study investigated the effects of water levels on protected base-rich mesotrophic fens during winter and summer. 2. We used a mesocosm approach to simulate water level fluctuations under winter and summer conditions (light and temperature) to test the effects of water level on the biogeochemistry and vegetation of two highly endangered fen types with the brownmosses Scorpidium scorpioides and Hamatocaulis vernicosus as dominant mosses. 3. Both species showed decreased photosynthetic capacity at lower water levels. These levels also resulted in decreased alkalinity due to oxidation processes in the moss layer. High water levels led to increased pH and alkalinity, due to reduction processes and infiltration of base-rich water. 4. For the P-limited S.scorpioides mesocosms, high water levels did not lead to P mobilization or to significant changes in biomass production, P uptake and N:P ratios. However, for the mesocosms with H.vernicosus, where P limitation was not obvious, high water levels did result in P mobilization and increased P availability due to iron reduction. The lower P mobilization for S.scorpioides appeared to be related to lower total soil P content and higher Fe:P and Ca:P ratios. Although high water levels resulted in the accumulation of ammonium under winter conditions, this did not happen under summer conditions, making ammonium toxicity unlikely. 5. Synthesis and applications. Our results suggest that low water levels could hamper protected brownmosses in rich fens, especially during the summer. In contrast, inundations may have a positive effect on rich fens by increasing the alkalinity. However, inundations may lead to eutrophication due to internal P mobilization in soils with a high total P content and low Fe:P ratio. Therefore, we recommend that soils with high total P content and low Fe:P ratios should not be flooded.",,,,,"Lamers, Leon P.M./A-8718-2012; Kooijman, Annemieke/S-5762-2016","Lamers, Leon P.M./0000-0003-3769-2154; ",,,,,,,,,,,,,0021-8901,,,,,AUG,2013,50,4,,,,,998,1009,,10.1111/1365-2664.12096,http://dx.doi.org/10.1111/1365-2664.12096,,,,,,,,,,,,,WOS:000321762900020,View Full Record in Web of Science
J,"Arve, LE; Kruse, OMO; Tanino, KK; Olsen, JE; Futsaether, C; Torre, S",,,,"Arve, Louise E.; Kruse, Ole Mathis Opstad; Tanino, Karen K.; Olsen, Jorunn E.; Futsaether, Cecilia; Torre, Sissel",,,Daily changes in VPD during leaf development in high air humidity increase the stomatal responsiveness to darkness and dry air,JOURNAL OF PLANT PHYSIOLOGY,,,,,,,,,,,,"Previous studies have shown that plants developed under high relative air humidity (RH > 85%) develop malfunctioning stomata and therefor have increased transpiration and reduced desiccation tolerance when transferred to lower RH conditions and darkness. In this study, plants developed at high RH were exposed to daily VPD fluctuations created by changes in temperature and/or RH to evaluate the potential improvements in stomatal functioning. Daily periods with an 11 degrees C temperature increase and consequently a VPD increase (vpd: 0.36-2.37 KPa) reduced the stomatal apertures and improved the stomatal functionality and desiccation tolerance of the rosette plantArabidopsis thaliana. A similar experiment was performed with only a 4 degrees C temperature increase and/or a RH decrease on tomato. The results showed that a daily change in VPD (vpd: 0.36-1.43 KPa) also resulted in improved stomatal responsiveness and decreased water usage during growth. In tomato, the most effective treatment to increase the stomatal responsiveness to darkness as a signal for closure was daily changes in RH without a temperature increase. (C) 2017 Elsevier GmbH. All rights reserved.",,,,,,"Tanino, Karen/0000-0003-4676-528X",,,,,,,,,,,,,0176-1617,1618-1328,,,,APR,2017,211,,,,,,63,69,,10.1016/j.jplph.2016.12.011,http://dx.doi.org/10.1016/j.jplph.2016.12.011,,,,,,,,28161560,,,,,WOS:000401099400007,View Full Record in Web of Science
C,"Seki, H; Higashi, Y",,,PACON; PACON,"Seki, H; Higashi, Y",,,Instrumentation progress of the in situ experimental mesocosms,PACON 99 PROCEEDINGS,,,,,Symposium on Humanity and the World Ocean - Interdependence at the Dawn of the New Millennium,"JUN 23-SEP 25, 1999","RUSSIAN ACAD SCI, MOSCOW, RUSSIA","Russian Fdn Basic Res,Minist Sci & Technol Russian Federat,NOAA,Dept Business, Econ Dev & Tourism, State Hawaii, Ocean Resources Branch,Russian Oceanog Soc,Russian Chapter PACON Int,RAS, Shirshov Inst Oceanol,RAS, Expt Bur Oceanol Engn,Moscow State Univ,IOC UNESCO,More Magazine,Univ Hawaii, Sch Ocean & Earth Sci & Technol",RUSSIAN ACAD SCI,,,"Plankton dynamics are closely related to the fluctuation of environmental conditions in nature where the ecosystem parameters are distributed heterogeneously. Factors such as nutrient, light and temperature form distinct gradients in ecosystems. Natural watermass are found in patches, where living organisms and non-biotic materials are continuously transported. The dynamics within a natural water mass must be studied by taking into account these transportation between neighbouring water masses. However, an experimental study with contemporary in situ enclosed mesocosms can only simulate ecological phenomena under near-natural conditions for a short experimental period. Our new in situ gradostat allows various natural conditions to be simulated for the study of the dynamics of natural microbial communities in various environmental gradients. This apparatus was designed with the following characteristics: (1) an experimental semi-enclosed system operating in the natural environment; (2) ability to maintain equivalence with the external water except for experimental factors; and (3) ability to manipulate a gradient of experimental factors across the mesocosm. The apparatus is appropriate for the simulation of highly dynamic environmental gradients, common in estuarine and up-welling areas. Experimental results obtained with system will yield the necessary information to bridge a gap between in situ observation and laboratory results using conventional equipment.",,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,327,336,,,,,,,,,,,,,,,,WOS:000186423200040,View Full Record in Web of Science
J,"de la Rosa, JM; Conesa, MR; Domingo, R; Torres, R; Perez-Pastor, A",,,,"de la Rosa, J. M.; Conesa, M. R.; Domingo, R.; Torres, R.; Perez-Pastor, A.",,,Feasibility of using trunk diameter fluctuation and stem water potential reference lines for irrigation scheduling of early nectarine trees,AGRICULTURAL WATER MANAGEMENT,,,,,,,,,,,,"A three-year experiment on early nectarine (Prunus persica L. Batsch cv. Flanoba) trees was carried out with the aim of studying the impact of environmental variables on the trunk diameter fluctuation parameters and the usefulness of the reference-lines derived from the relationship between different meteorological variables and plant water status indicators for sustainable irrigation scheduling. Plants were drip-irrigated and submitted to non-limiting soil water conditions. Measurements of stem water potential at midday (Psi(stem)), trunk daily growth rate (TGR) and maximum daily trunk shrinkage (MDS) were related with meteorological variables. MDS presented the best fitting line-regressions with both the average air temperature and vapour pressure deficit during the period 11.00-15.00 h solar time, since the most important fraction of trunk shrinkage occurred during that period of time, reaching 74% of MDS (on average over the three years studied), and sometimes 90%. The cause of the poor correlation of MDS with ET0 is discussed. Despite the continuous trunk growth of the trees during the experimental period and slight difference in crop load, inter-annual differences were not observed for the three reference lines obtained in any given year (fruit growth, early and late postharvest period). (C) 2013 Elsevier B.V. All rights reserved.",,,,,"Pastor, Alejandro Pérez/F-6542-2016; DOMINGO, RAFAEL/F-7133-2016; Torres, Roque/F-6744-2016; Conesa, Maria R./W-7129-2018; Conesa, María R./E-1124-2014","Pastor, Alejandro Pérez/0000-0001-8769-855X; DOMINGO, RAFAEL/0000-0001-6432-2322; Torres, Roque/0000-0002-8205-8518; Conesa, Maria R./0000-0002-0041-5631; Conesa, María R./0000-0002-0041-5631",,,,,,,,,,,,,0378-3774,1873-2283,,,,AUG,2013,126,,,,,,133,141,,10.1016/j.agwat.2013.05.009,http://dx.doi.org/10.1016/j.agwat.2013.05.009,,,,,,,,,,,,,WOS:000322693700014,View Full Record in Web of Science
J,"Meyer, EI; Niepagenkemper, O; Molls, F; Spanhoff, B",,,,"Meyer, E. I.; Niepagenkemper, O.; Molls, F.; Spaenhoff, B.",,,An experimental assessment of the effectiveness of gravel cleaning operations in improving hyporheic water quality in potential salmonid spawning areas,RIVER RESEARCH AND APPLICATIONS,,,,,,,,,,,,"Dissolved oxygen (DO) conditions within the hyporheic zone were investigated in a gravel stream (River Sieg) in North Rhine Westphalia, Germany, populated in the spawning season by recurring migratory fish species, like Atlantic salmon (Salmo salar L.) and sea trout (Salmo trutta trutta L.). The gravel bed was cleaned at three sites in an area of approximately 150 in 2 to a depth of 50 cm, reducing the quantity of grains <2 mm to below 0.2%. DO concentrations in cleaned and uncleaned sediments were monitored in situ at 10, 20 and 30 cm sediment depth from the end of November 2001 to the end of April 2002. DO showed only minor fluctuations at the cleaned sites and steadily decreased at all uncleared sites over time. Fine sediment accumulation over 5 months in the cleaned sites was comparable to the proportion of material within the bed prior to the experimental cleaning and probably influenced the DO concentrations of the hyporheic water. Decreasing DO concentrations at all sites coincided with increasing water temperatures towards the end of the study period. The cleaning operation significantly improved the conditions of DO in the hyporheic zone of the three study sites. Copyright (C) 2008 John Wiley & Sons, Ltd.",,,,,,,,,,,,,,,,,,,1535-1459,1535-1467,,,,FEB,2008,24,2,,,,,119,131,,10.1002/rra.1051,http://dx.doi.org/10.1002/rra.1051,,,,,,,,,,,,,WOS:000254894600001,View Full Record in Web of Science
J,"Martinez, ML; Perez-Maqueo, O; Vasquez, VM",,,,"Martinez, ML; Perez-Maqueo, O; Vasquez, VM",,,Facilitative interactions on coastal dunes in response to seasonal weather fluctuations and benefactor size,ECOSCIENCE,,,,,,,,,,,,"We analyzed spatial plant-plant associations (during three seasons: nortes, dry, and rainy) and performed a field experiment on seedling survival, in order to test whether the occurrence of facilitation varied in response to seasonal weather fluctuations and to benefactor size. In a mobile dune system (central Gulf of Mexico) we focused on the endemic early colonizer shrub Chamaecrista chamaecristoides and two late colonizer bunch grasses. Total shrub cover and density were highest during the rainy period. Density of adult Trachypogon plumosus, but not that of adult Schizachyrium scoparium, was higher beneath the canopy of the shrub. No seasonal variations in spatial associations were observed. Density of grass seedlings decreased during the nortes beneath and beyond the canopy of C. chamaecristoides. Fitness parameters of both grasses improved beneath the benefactor plants, while sand accretion decreased. The number of grass individuals benefiting from facilitation increased with shrub size except for the largest shrubs, which had a reduced density of grasses. Temperature on the sand surface was lowest beneath the larger shrubs. Our results highlight the importance of different life stages at which facilitation may occur together with a varying effect of benefactor size in the overall role of facilitation in structuring communities.",,,,,"Martinez, M. Luisa/R-4631-2017; Pérez-Maqueo, Octavio/Q-8107-2018","Martinez, M. Luisa/0000-0002-4469-5284; Pérez-Maqueo, Octavio/0000-0002-4528-3548",,,,,,,,,,,,,1195-6860,2376-7626,,,,,2004,11,4,,,,,390,398,,10.1080/11956860.2004.11682847,http://dx.doi.org/10.1080/11956860.2004.11682847,,,,,,,,,,,,,WOS:000226278100005,View Full Record in Web of Science
J,"Wang, JH; Xu, GX; Chen, W; Ma, YB; Qi, W; Zhang, CH; Cui, XL",,,,"Wang, JuHong; Xu, GeXi; Chen, Wen; Ma, YanBo; Qi, Wei; Zhang, ChunHui; Cui, XianLiang",,,Impacts of growth form and phylogenetic relatedness on seed germination: A large-scale analysis of a subtropical regional flora,ECOLOGY AND EVOLUTION,,,,,,,,,,,,"Plant regeneration strategy plays a critical role in species survival and can be used as a proxy for the evolutionary response of species to climate change. However, information on the effects of key plant traits and phylogenetic relatedness on seed germination is limited at large regional scales that vary in climate. To test the hypotheses that phylogenetic niche conservatism plays a critical force in shaping seed ecophysiological traits across species, and also drives their response to climatic fluctuation, we conducted a controlled experiment on seed germination and determined the percentage and rate of germination for 249 species in subtropical China under two temperature regimes (i.e., daily 25 degrees C; daily alternating 25/15 degrees C for each 12 hr). Germination was low with a skewed distribution (mean = 38.9% at 25 degrees C, and 43.3% at 25/15 degrees C). One fifth of the species had low (<10%) and slow (4-30 days) germination, and only a few (8%) species had a high (>80%) and rapid (1.2-6.6 days) germination. All studied plant traits (including germination responses) showed a significant phylogenetic signal, with an exception of seed germination percentage under the alternating temperature scenario. Generalized linear models (GLMs) and phylogenetic generalized estimation equations (GEEs) demonstrated that growth form and seed dispersal mode were strong drivers of germination. Our experimental study highlights that integrating plant key traits and phylogeny is critical to predicting seed germination response to future climate change.",,,,,"Zhang, Chunhui/G-4663-2016","Zhang, Chunhui/0000-0002-1500-4114",,,,,,,,,,,,,2045-7758,,,,,FEB,2021,11,3,,,,,1280,1293,,10.1002/ece3.7132,http://dx.doi.org/10.1002/ece3.7132,,JAN 2021,,,,,,33598130,,,,,WOS:000605462100001,View Full Record in Web of Science
J,"Ratti, C; Raghavan, GSV; Gariepy, Y",,,,"Ratti, C; Raghavan, GSV; Gariepy, Y",,,Respiration rate model and modified atmosphere packaging of fresh cauliflower,JOURNAL OF FOOD ENGINEERING,,,,,,,,,,,,"In the first part, the respiration rate of fresh cauliflower was measured in sealed containers at different temperatures. Art enzymatic reaction was then used to model the respiration activity as a function of gas concentrations and temperature. An Arrhenius relationship was used in the model to account for the effects of temperature. Predictions derived from the model were in good agreement with the experimental data. In the second part, the ability of air-diffusion channels to maintain the desired modified atmosphere (MA) compositions (O-2: 2.5-3.5%; CO2: 0%) in storage chambers was assessed. Fresh cauliflowers were stored at 2.5 degrees C for 21 days in laboratory chambers equipped with channels (D = 2e-3 m) of 0, 0.3, 0.6 and 1 m in length, and for 33 days in chambers equipped with 0, 0.05, 0.15 and 0.25 m diffusion channels. The results have indicated that diffusion channels can be used to maintain MA conditions and that they could accommodate for some fluctuations in the air temperature. (C) 1996 Elsevier Science Limited.",,,,,,,,,,,,,,,,,,,0260-8774,,,,,MAY-JUN,1996,28,3-4,,,,,297,306,,10.1016/0260-8774(95)00044-5,http://dx.doi.org/10.1016/0260-8774(95)00044-5,,,,,,,,,,,,,WOS:A1996UU35300006,View Full Record in Web of Science
