Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Fletcher, LM; Atalah, J; Forrest, BM",,,,"Fletcher, Lauren M.; Atalah, Javier; Forrest, Barrie M.",,,Effect of substrate deployment timing and reproductive strategy on patterns in invasiveness of the colonial ascidian Didemnum vexillum,MARINE ENVIRONMENTAL RESEARCH,,,,,,,,,,,,"The colonial ascidian Didemnum vexillum is a high-profile marine invader, with a geographically widespread distribution after introductions to several temperate regions. D. vexillum has been the focus of several eradication and control programmes globally and the need for specific biological knowledge that relates to establishment processes, persistence, impacts and potential for spread remains. The present study describes temporal patterns of D. vexillum percent cover on experimental substrates over 1.5-years in relation to seasonality of substratum availability, in conjunction with key physical (ie. temperature and sedimentation) and biological factors (i.e. interspecific competition) at two sites in New Zealand. Colonies showed large fluctuations in percent cover between the two study sites and with reference to timing of bare substratum availability. Colonies generally exhibited an initial lag phase, with peak levels of D. vexillum cover reached during the second summer or autumn post-deployment. The long-term competitive dominance of colonies founded from the reattachment of fragments, as opposed to ambient larval recruitment alone, was also investigated. Increases in colony size as a result of ambient recruitment alone were initially much slower. However, after 12-months colony cover exceeded that of plates inoculated with fragments, suggesting the benefit of the apparent competitive dominance conferred by fragment inoculation is restricted to the early establishment phase. This information will provide increased understanding of the population dynamics of this species, as well as assist in the implementation of effective management strategies through knowledge of environmental drivers of prolific infestations.",,,,,"Atalah, Javier/AAV-9077-2021","Atalah, Javier/0000-0003-0625-3431",,,,,,,,,,,,,0141-1136,1879-0291,,,,OCT,2018,141,,,,,,109,118,,10.1016/j.marenvres.2018.08.006,http://dx.doi.org/10.1016/j.marenvres.2018.08.006,,,,,,,,30119919,,,,,WOS:000450376700012,View Full Record in Web of Science
J,"Pascarella, JB",,,,"Pascarella, JB",,,Hurricane disturbance and the regeneration of Lysiloma latisiliquum (Fabaceae): A tropical tree in south Florida,FOREST ECOLOGY AND MANAGEMENT,,,,,,,,,,,,"Large-scale catastrophic disturbances such as hurricanes may be critical events for the regeneration of late secondary canopy tree species. The impact of Hurricane Andrew, a severe Category 4 hurricane, on the tropical tree Lysiloma latisiliquum was examined in three south Florida subtropical forests along a gradient of hurricane disturbance (high, moderate, none). The population closest to the northern eye wall of the hurricane had the highest mortality and most severe structural damage while the population near the southern eye wall of the hurricane experienced less mortality and damage. Posthurricane reproduction was least in the disturbed sites while the undisturbed site had extensive reproduction in both 1993 and 1994. Average seed production was low due to seed predation by a bruchid beetle but some populations experienced spatial and temporal escape from this seed predator. Germination from a dormant seed bank occurred only at the most severely disturbed site in 1992. Seed germination was associated with both tip-up pits and high understory light levels. in experimental trials, fluctuating heat treatments for 5 days increased seed germination. Severe hurricane disturbance is believed to have triggered germination from a dormant seed bank through strong diurnal soil temperature fluctuations resulting from extensive canopy removal. In south Florida, the temporal and spatial dynamics of both hurricane and fire disturbance are predicted jointly to influence the population dynamics of this canopy tree species. (C) 1997 Elsevier Science B.V.",,,,,"Pascarella, John B/C-4486-2008",,,,,,,,,,,,,,0378-1127,,,,,MAY,1997,92,1-3,,,,,97,106,,10.1016/S0378-1127(96)03918-7,http://dx.doi.org/10.1016/S0378-1127(96)03918-7,,,,,,,,,,,,,WOS:A1997XA85300010,View Full Record in Web of Science
J,"Stark, S; Martz, F; Ovaskainen, A; Vuosku, J; Mannisto, MK; Rautio, P",,,,"Stark, Sari; Martz, Francoise; Ovaskainen, Anu; Vuosku, Jaana; Mannisto, Minna K.; Rautio, Pasi",,,Ice-on-snow and compacted and absent snowpack exert contrasting effects on soil carbon cycling in a northern boreal forest,SOIL BIOLOGY & BIOCHEMISTRY,,,,,,,,,,,,"In boreal forests, snow typically covers the forest floor and insulates soil from low and fluctuating air temperature for a large part of the year. Snowpack regimes are currently changing in response to climate warming, and it is uncertain how changing subnivean conditions (i.e. those under the snow cover) will impact soil processes. Here, we experimentally tested in a northern boreal forest how three various types of snow cover changes 1) ice encasement, 2) the absence of snow, and 3) snow compaction influence wintertime soil gas concentrations, growing season microbial respiration and biomass, extracellular enzyme activities (EEAs), and dissolved organic carbon (DOC) and nitrogen (N). The consequences varied drastically among experimental treatments. An initially strong increase in wintertime soil CO2 accumulation in response to ice encasement weakened during the course of the 3-year experiment, when at the same time, growing season phenol oxidase decreased by 13% and beta-glucosidase activity increased by 25%. The absence of snow enhanced beta-glucosidase activity by 47% and, by the third year of experiment, increased inorganic soil N concentration. Snow compaction, in turn, enhanced phenol oxidase activity by 27% together with soil microbial respiration and biomass carbon. These findings suggest that consequences of snowpack regime change on the boreal forest soil carbon and nutrient cycling may vary from positive to negative depending on the type of change in the snow cover that becomes dominant.",,,,,"Rautio, Pasi/A-6595-2013","Rautio, Pasi/0000-0003-0559-7531; Martz, Francoise/0000-0002-5693-4529",,,,,,,,,,,,,0038-0717,1879-3428,,,,NOV,2020,150,,,,,,,,107983,10.1016/j.soilbio.2020.107983,http://dx.doi.org/10.1016/j.soilbio.2020.107983,,,,,,,,,,,,,WOS:000581509300012,View Full Record in Web of Science
J,"Rozhkov, AO; Belashov, OM; Gepenko, OV; Stankevych, SV; Romanova, TA; Matsyura, AV",,,,"Rozhkov, A. O.; Belashov, O. M.; Gepenko, O., V; Stankevych, S., V; Romanova, T. A.; Matsyura, A., V",,,Effect of nutrition and precipitation on the grain yield at winter triticale,UKRAINIAN JOURNAL OF ECOLOGY,,,,,,,,,,,,"Of the technological methods, fertilizers have the most significant effect on the performance of crops. However, limited resources of mineral fertilizers and their high cost necessitate research to identify the most effective options for their application. Our purpose was to optimize the nutrition system of winter triticale crops by determining the best options for the pre-sowing application of polynutrient fertilizers, establishing the effectiveness of different variants of additional fertilization that ensure the highest grain yield of winter triticale in years with various temperature and precipitation during the growing period. The study was conducted using the conventional technique in the Private Agricultural Enterprise Imeni Shevchenka (Kharkivska Oblast. Velykoburlutskyi Raion) in 2018-2020. The two-factor experiment was performed in segregated plots arranged in two bands in four replications. The plot area was 150 m(2); the recording area was 100 m(2). Various temperatures and significant fluctuations in the precipitation amount and its distribution during the spring-summer vegetation of winter triticale greatly influenced the growth processes in plants, which significantly affected the grain yield. Simultaneously, this made it possible to more fully determine the impact of the studied nutrition variants on the grain yield of this crop. In general, the highest grain yield of winter triticale in 2018, 2019, and 2020 (5.67 t/ha, 6.67 t/ha, and 5.72 t/ha, respectively) was achieved where the nutrition algorithm included the pre-sowing application of compound fertilizer, ammophos, at a dose of N12P52, root application of ammonium nitrate at a dose of N-50 at the beginning of the tillering phase (microphase 22) and two foliar treatments - at the beginning of stem elongation (microphase 31) and in the flag-leaf ligule phase (microphase 39) with the following mixture: urea (N-5.4), magnesium sulfate (1.0 kg/ha) and water-soluble compound fertilizer FerCristal SUMMUM (1.5 kg/ha). The third foliar application in the early milky ripeness phase (microphase 73) with the same fertilizer mixture did not significantly increase the grain yield. The proposed fertilization algorithm of winter triticale is of great ecological importance, as the rejection of fertilization on frozen-thawed soil lessens nitrogen outflow attributed to a possible runoff on the soil surface during thawings, and the replacement of compound fertilizer ammonium nitrate phosphate fertilizer with ammophos, due to reduction in the nitrogen dose, decreased the risk of nitrate migration into groundwater, while improving the phosphorus nutrition of plants with half the dose of fertilizer.",,,,,"Tetiana, Romanova/AAL-6486-2021; Stankevych, Serhii/U-8532-2019; Viktorivna, Gepenko Olexandra/AAC-2628-2022; Matsyura, A. V./F-1119-2015","Tetiana, Romanova/0000-0001-5179-8241; Stankevych, Serhii/0000-0002-8300-2591; Viktorivna, Gepenko Olexandra/0000-0002-7821-1743; Matsyura, A. V./0000-0001-9553-001X",,,,,,,,,,,,,2520-2138,,,,,,2021,11,2,,,,,392,399,,10.15421/2021_128,http://dx.doi.org/10.15421/2021_128,,,,,,,,,,,,,WOS:000653458100061,View Full Record in Web of Science
J,"Samer, M; Berg, W; Muller, HJ; Fiedler, M; Glaser, M; Ammon, C; Sanftleben, P; Brunsch, R",,,,"Samer, M.; Berg, W.; Mueller, H. -J.; Fiedler, M.; Glaeser, M.; Ammon, C.; Sanftleben, P.; Brunsch, R.",,,RADIOACTIVE (KR)-K-85 AND CO2 BALANCE FOR VENTILATION RATE MEASUREMENTS AND GASEOUS EMISSIONS QUANTIFICATION THROUGH NATURALLY VENTILATED BARNS,TRANSACTIONS OF THE ASABE,,,,,,,,,,,,"Animal housing is a major source of gaseous emissions, such as ammonia (NH3), methane (CH4), nitrous oxide (N2O), and carbon dioxide (CO2). Ammonia is an atmospheric pollutant and responsible for eutrophication and soil acidification, while CO2, CH4, and N2O are greenhouse gases (GHG) that contribute to global warming. The quantification of gaseous emissions from livestock buildings with natural ventilation systems is a particularly difficult task and is associated with uncertainties that are largely unknown. One key issue is to measure the ventilation rate and then to quantify the gaseous emissions. Therefore, in this study, the ventilation rate was determined by three different methods simultaneously. Field experiments were carried out to study the ventilation rate in a naturally ventilated dairy barn located in northern Germany during the summer seasons from 2006 to 2010. The air exchange rates (AER) as well as the ventilation rates were determined by the decay of the radioactive tracer krypton-85, the carbon dioxide (CO2) balance, which was used as the reference method in this study, and the combined effects of wind pressure and temperature difference forces (WT method). Subsequently, the results were compared with each other by carrying out Pearson correlation analysis and developing a regression model. During each field experiment, continuous measurements of gas concentrations (NH3, CO2, CH4, and N2O) inside and outside the building and Kr-85 tracer gas experiments were carried out. Meanwhile, the temperature was measured and recorded inside and outside the barn. Furthermore, the wind velocity was measured. Although the WT method showed minor overestimation by about 1.11 (p < 0.05) times the reference method, it is not reliable because it showed no linear correlation (0.05; p = 0.88) with the reference method. This was due to large fluctuations in the wind velocity (direction and speed), which negatively affected the WT method, which is basically dependent on wind velocity. In contrast, the Kr-85 tracer gas technique showed a good linear correlation (0.82; p < 0.05) with the reference method, which accentuates that the Kr-85 tracer gas technique is a promising method. However, this technique overestimated the air exchange rate by about 2.05 (p < 0.05) times the reference method. Therefore, the Kr-85 tracer gas technique should be further developed to produce values consistent with those estimated by the reference method. The emissions factors, subject to the reference method, were 32, 157.7, 13736, and 7.9 kg year(-1) AU(-1) for NH3, CH4, CO2, and N2O, respectively.",,,,,"Samer, Mohamed/E-7966-2015; Sanftleben, Peter/GZG-4411-2022","Samer, Mohamed/0000-0002-3689-286X; ",,,,,,,,,,,,,2151-0032,2151-0040,,,,MAY-JUN,2011,54,3,,,,,1137,1148,,,,,,,,,,,,,,,,WOS:000292800800038,View Full Record in Web of Science
J,"Caprini, L",,,,"Caprini, Lorenzo",,,Generalized fluctuation-dissipation relations holding in non-equilibrium dynamics,JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT,,,,,,,,,,,,"We derive generalized fluctuation-dissipation relations (FDR) holding for a general stochastic dynamics that includes as subcases both equilibrium models for passive colloids and non-equilibrium models used to describe active particles. The relations reported here differ from previous formulations of the FDR because of their simplicity: they require only the microscopic knowledge of the dynamics instead of the whole expression of the steady-state probability distribution function that, except for linear interactions, is unknown for systems displaying non-vanishing currents. From the response function, we can extrapolate generalized versions of the mesoscopic virial equation and the equipartition theorem, which still holds far from equilibrium. Our results are tested in the case of equilibrium colloids described by underdamped or overdamped Langevin equations and for models describing the non-equilibrium behavior of active particles. Both the active Brownian particle and the active Ornstein-Uhlenbeck particle models are compared in the case of a single particle confined in an external potential.",,,,,,,,,,,,,,,,,,,1742-5468,,,,,JUN,2021,2021,6,,,,,,,63202,10.1088/1742-5468/abffd4,http://dx.doi.org/10.1088/1742-5468/abffd4,,,,,,,,,,,,,WOS:000658875700001,View Full Record in Web of Science
J,"Ikeda, T; Smith, G; McKinnon, AD; Hall, M",,,,"Ikeda, Tsutomu; Smith, G.; McKinnon, A. D.; Hall, M.",,,"Metabolism and chemical composition of phyllosoma larvae, with special reference to the tropical rock lobster Panulirus ornatus (Decapoda; Palinuridae)",JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,,,,,,,,,"Rates of oxygen consumption and ammonia excretion and chemical composition (water, ash and CN composition) were determined throughout larval development, from Stages I-IX, of Panulirus ornatus phyllosoma larvae raised in the laboratory. Dry mass (DM) specific oxygen consumption rates varied from 1.4 to 3.3 mu l O(2) (DM)(-1) h(-1), showing a pattern of developmental decline. In contrast, specific ammonia excretion rates fluctuated irregularly from 0.02 to 0.067 mu g NH(4)-N (DM)(-1) h(-1), yielding oxygen consumption to ammonia excretion ratios (O:N atomic ratio) as wide as 51-180. With progressive development, ash decreased from 34% to 17% of DM while C composition increased from 33% to 41% of DM. No consistent changing pattern with development was seen for water contents (74-83% of WM), N composition (6.9-9.5% of DM) and C:N ratios (4.0-5.1). Supplemental data of both specific oxygen consumption and ammonia excretion rates of laboratory-raised Stage III P. homarus and wild Parribacus antarcticus phyllosoma (stage unknown) of this study and literature data on phyllosomas of other lobster species by previous workers were shown to be comparable to those of P. ornatus phyllosomas when the differences in DM and temperature were taken into account. No appreciable differences due to the origin of the specimens, whether wild or laboratory-raised, were evident. Comparison of the present results with those of stomatopod larvae and holoplanktonic crustaceans in the same tropical marine habitats revealed that phyllosoma larvae are characterized by somewhat lower DM specific oxygen consumption rates and N composition. The study revealed markedly reduced ammonia excretion rates in phyllosomas, suggesting reduced swimming activity and preferential utilization of dietary protein to somatic growth rather than metabolism. (C) 2011 Elsevier B.V. All rights reserved.",,,,,"Smith, Gregory G/C-9263-2013","Smith, Gregory G/0000-0002-8677-1230",,,,,,,,,,,,,0022-0981,,,,,AUG 31,2011,405,1-2,,,,,80,86,,10.1016/j.jembe.2011.05.022,http://dx.doi.org/10.1016/j.jembe.2011.05.022,,,,,,,,,,,,,WOS:000293047800011,View Full Record in Web of Science
J,"Mbaya, AW; Nwosu, CO; Kumshe, HA",,,,"Mbaya, A. W.; Nwosu, C. O.; Kumshe, H. A.",,,Genital lesions in male red fronted gazelles (Gazella rufifrons) experimentally infected with Trypanosoma brucei and the effect of melarsamine hydrochloride (Cymelarsan (R)) and diminazene aceturate (Berenil (R)) in its treatment,THERIOGENOLOGY,,,,,,,,,,,,"Thirty red fronted gazelles (Gazella rufifrons) were used to assess the genital lesions associated with trypanosomosis and the efficacy of melarsamine hydrochloride (Cymelarsan (R)) and diminazene aceturate (Berenil (R)) in the treatment of the condition. The animals were divided into 6 equal groups (A-F). Animals in groups A-E were infected with Trypanosoma brucei, and later treated on day 8 post infection (p.i.) with either melarsamine hydrochloride (Cymelarsan (R)) at 0.3 mg/kg (Group A) and 0.6 mg/kg (Group B) or diminazene aceturate (Berenil (R)) at 3.5 mg/kg (Group C) and 7.0 mg/kg (Group D). Animals in group E remained untreated while group F served as healthy controls. Parasitaemia was established by day 8 p.i. in all infected groups and eliminated by day 16 following treatment on day 8 p.i. with melarsamine hydrochloride (Cymelarsan (R)) (Groups A and B) or diminazene aceturate (Berenil (R)) (Group D). On the other hand, diminazene aceturate treatment (Berenil (R)) on day 8 p.i. at 3.5 mg/kg (Group C) caused a temporary disappearance of parasites from the circulation by day 16 p.i. but there was a relapse parasitaemia on day 44 with a peak count of 500 +/- 2.79 x 10(3) parasites/mu L of blood by day 52 p.i. In the infected/untreated group (E), parasitaemia fluctuated but attained the same peak as Group C by day 52 p.i. Increase in body temperatures (40.5 +/- 3.16 - 42.8 +/- 3.25 degrees C) occurred during the first wave of parasitaemia but declined to pre-infection values from day 28 p.i. in Groups A, B and D. In Groups C and E, there was a second wave of parasitaemia (P < 0.05) with peak counts of 42.4 +/- 0.81 X 10(3)/mu L and 41.8 +/- 0.80 x 10(3)/mu L respectively by day 52 p.i. A significant (P < 0.05) decline in packed cell volume was also noted by day 52 p.i. The major clinical signs observed in Groups C and E were pyrexia, inappetance, emaciation, anaemia, dullness, starry hair coat, pallor of buccal and ocular mucous membranes. Similarly, in Groups C and E, the testicles appeared oedematous and painful to touch with degenerative changes, morphological sperm abnormalities and oligospermia with 2.0% and 0% sperm reserves respectively. Sperm reserve was 100% in Groups A, B and D. It is therefore, concluded that trypanosomosis can cause serious infertility in male red fronted gazelles and that early treatments with melarsamine hydrochloride (Cymelarsan (R)) at 0.3 and 0.6 mg/kg body weight or diminazene aceturate (Berenil (R)) at 7.0 mg/kg body weight may prevent such effects. (C) 2011 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,,,0093-691X,,,,,SEP 1,2011,76,4,,,,,721,728,,10.1016/j.theriogenology.2011.04.004,http://dx.doi.org/10.1016/j.theriogenology.2011.04.004,,,,,,,,21601916,,,,,WOS:000293870100016,View Full Record in Web of Science
J,"Kirschbaum, MUF; Ohlemacher, C; Kuppers, M",,,,"Kirschbaum, MUF; Ohlemacher, C; Kuppers, M",,,Loss of quantum yield in extremely low light,PLANTA,,,,,,,,,,,,"It has generally been assumed that the photosynthetic quantum yield of all C-3 plants is essentially the same for all unstressed leaves at the same temperature and CO2 and O-2 concentrations. However, some recent work by H.C. Timm et al. (2002, Trees 16:47-62) has shown that quantum yield can be reduced for some time after leaves have been exposed to darkness. To investigate under what light conditions quantum yield can be reduced, we carried out a number of experiments on leaves of a partial-shade (unlit greenhouse)-grown Coleus blumei Benth. hybrid. We found that after leaves had been exposed to complete darkness, quantum yield was reduced by about 60%. Only very low light levels were needed for quantum yield to be fully restored, with 5 mumol quanta m(-2) s(-1) being sufficient for 85% of the quantum yield of fully induced leaves to be achieved. Leaves regained higher quantum yields upon exposure to higher light levels with an estimated time constant of 130 s. It was concluded that the loss of quantum yield would be quantitatively important only for leaves growing in very dense understoreys where maximum light levels might not exceed 5 mumol quanta m(-2) s(-1) even in the middle of the day. Most leaves, even in understorey conditions, do, however, experience light levels in excess of 5 mumol quanta m(-2) s(-1) over periods where they obtain most of their carbon so that the loss of quantum yield would affect total carbon gain of those leaves only marginally.",,,,,,"Kirschbaum, Miko/0000-0002-5451-116X",,,,,,,,,,,,,0032-0935,1432-2048,,,,APR,2004,218,6,,,,,1046,1053,,10.1007/s00425-003-1186-1,http://dx.doi.org/10.1007/s00425-003-1186-1,,,,,,,,14722771,,,,,WOS:000220860900017,View Full Record in Web of Science
J,"Chauhan, BS; Johnson, DE",,,,"Chauhan, Bhagirath S.; Johnson, David E.",,,Seed Germination and Seedling Emergence of Synedrella (Synedrella nodiflora) in a Tropical Environment,WEED SCIENCE,,,,,,,,,,,,"Synedrella is a tropical annual plant species of the family Asteraceae that is widely distributed in many crops in nearly 50 countries. Experiments were conducted to determine the influence of various environmental factors on seed germination and seedling emergence of synedrella. Germination response was greater at 30/20 C and 35/25 C than at 25/15 C fluctuating day/night temperatures. Light stimulated germination; however, a small proportion of after-ripened seeds germinated in the dark. Seedling emergence was greatest (96%) for seeds placed on the soil Surface but declined with increased seed burial depth. No seedlings emerged from a depth of 4 cm. Seedling emergence and seedling dry matter declined with the addition of crop residue to the soil surface; however, higher quantities of residue than those normally found in low-yield systems were required to result in substantial reductions in emergence. Seed germination was tolerant of moderate salt concentrations (40 to 100 mM sodium chloride) and a broad range of pH (4 to 10) but was sensitive to low Osmotic Potentials (< -0.8 MPa). The information gained from this study could help predict the invasion potential of this species and could lead to improved management strategies.",,,,,"Chauhan, Bhagirath/G-8892-2014","Chauhan, Bhagirath/0000-0003-1540-4668",,,,,,,,,,,,,0043-1745,,,,,JAN-FEB,2009,57,1,,,,,36,42,,10.1614/WS-08-015.1,http://dx.doi.org/10.1614/WS-08-015.1,,,,,,,,,,,,,WOS:000262497500008,View Full Record in Web of Science
J,"Gregg, MC; Sanford, TB; Winkel, DP",,,,"Gregg, MC; Sanford, TB; Winkel, DP",,,Reduced mixing from the breaking of internal waves in equatorial waters,NATURE,,,,,,,,,,,,"In the oceans, heat, salt and nutrients are redistributed much more easily within water masses of uniform density than across surfaces separating waters of different densities. But the magnitude and distribution of mixing across density surfaces are also important for the Earth's climate as well as the concentrations of organisms(1). Most of this mixing occurs where internal waves break, overturning the density stratification of the ocean and creating patches of turbulence. Predictions of the rate at which internal waves dissipate(2,3) were confirmed earlier at midlatitudes(4,5). Here we present observations of temperature and velocity fluctuations in the Pacific and Atlantic oceans between 42degreesN and 2degreesS to extend that result to equatorial regions. We find a strong latitude dependence of dissipation in accordance with the predictions(3). In our observations, dissipation rates and accompanying mixing across density surfaces near the Equator are less than 10% of those at mid-latitudes for a similar background of internal waves. Reduced mixing close to the Equator will have to be taken into account in numerical simulations of ocean dynamics-for example, in climate change experiments.",,,,,,,,,,,,,,,,,,,0028-0836,,,,,APR 3,2003,422,6931,,,,,513,515,,10.1038/nature01507,http://dx.doi.org/10.1038/nature01507,,,,,,,,12673248,,,,,WOS:000181965400035,View Full Record in Web of Science
J,"Vuarin, P; Dammhahn, M; Kappeler, PM; Henry, PY",,,,"Vuarin, Pauline; Dammhahn, Melanie; Kappeler, Peter M.; Henry, Pierre-Yves",,,When to initiate torpor use? Food availability times the transition to winter phenotype in a tropical heterotherm,OECOLOGIA,,,,,,,,,,,,"Timing of winter phenotype expression determines individual chances of survival until the next reproductive season. Environmental cues triggering this seasonal phenotypic transition have rarely been investigated, although they play a central role in the compensation of climatic fluctuations via plastic phenotypic adjustments. Initiation of winter daily torpor use-a widespread energy-saving phenotype-could be primarily timed according to anticipatory seasonal cues (anticipatory cues hypothesis), or flexibly fine-tuned according to actual energy availability (food shortage hypothesis). We conducted a food supplementation experiment on wild heterothermic primates (grey mouse lemurs, Microcebus murinus) at the transition to the food-limited dry season, i.e. the austral winter. As expected under the food shortage hypothesis, food-supplemented individuals postponed the seasonal transition to normal torpor use by 1-2 month(s), spent four times less torpid, and exhibited minimal skin temperature 6 A degrees C higher than control animals. This study provides the first in situ experimental evidence that food availability, rather than abiotic cues, times the launching of torpor use. Fine-tuning of the timing of seasonal phenotypic transitions according to actual food shortage should provide heterotherms with a flexible adaptive mechanism to survive unexpected environmental fluctuations.",,,,,"VUARIN, Pauline/AAG-7290-2022; VUARIN, Pauline/ABA-8657-2021; Dammhahn, Melanie/AAD-5479-2019; VUARIN, Pauline/AES-9500-2022; Henry, Pierre-Yves/G-3139-2013","VUARIN, Pauline/0000-0002-0997-0228; VUARIN, Pauline/0000-0002-0997-0228; Henry, Pierre-Yves/0000-0003-2255-7347",,,,,,,,,,,,,0029-8549,1432-1939,,,,SEP,2015,179,1,,,,,43,53,,10.1007/s00442-015-3328-0,http://dx.doi.org/10.1007/s00442-015-3328-0,,,,,,,,25953115,,,,,WOS:000360547000004,View Full Record in Web of Science
J,"Vanoye-Eligio, V; Vazquez-Sauceda, MD; Chacon-Hernandez, JC; Rocandio-Rodriguez, M; Rosas-Mejia, M; Vanoye-Eligio, M",,,,"Vanoye-Eligio, Venancio; de la Luz Vazquez-Sauceda, Maria; Cesar Chacon-Hernandez, Julio; Rocandio-Rodriguez, Mario; Rosas-Mejia, Madai; Vanoye-Eligio, Maximiliano",,,Insights into the population dynamics of Anastrepha obliqua and Anastrepha ludens in the neotropical limits of Mexico,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,,,,,,,,,,,,"Anastrepha obliqua Macquart and Anastrepha ludens Loew (Diptera: Tephritidae) represent persistent pests of quarantine significance affecting mango and citrus agroecosystems, respectively, in Mexico. We aimed to analyze the population dynamics of A. obliqua and A. ludens and the effects of endogenous and exogenous factors on the population regulation in the neotropical limits of Mexico. We explored endogenous dynamics of A. obliqua and A. ludens populations based on short sequences of time series data of adult captures from 2008 to 2010. Moreover, we analyzed the relationship between the rate of population change (Rt) and population density as an endogenous factor, and temperature, precipitation, fruit availability, and the North Atlantic Oscillation index (NAOi) as exogenous factors. Autocorrelation and partial-rate correlation functions were used to evaluate the endogenous dynamics of populations. Generalized least square models including autoregressive-moving-average structures were performed to assess the relationships between the Rt and endogenous and exogenous factors. Results revealed annual patterns in the population fluctuation for both Anastrepha obliqua and A. ludens. Anastrepha obliqua and A. ludens population peaks occurred from August to September-October, and from January to July, respectively. The dynamics of the Rt suggest persistent pest populations modulated by a first-order feedback structure, although higher orders in feedback structures were also exhibited. Significant relationships between Rt and population density, temperature, fruit availability, and the NAOi were observed. These findings may be a technical and ecological basis to design environmentally friendly strategies against wild populations under an area-wide integrated pest management (AW-IPM) approach.",,,,,,"Vanoye Eligio, Venancio/0000-0002-1347-3208",,,,,,,,,,,,,0013-8703,1570-7458,,,,,,,,,,,,,,,10.1111/eea.13245,http://dx.doi.org/10.1111/eea.13245,,OCT 2022,,,,,,,,,,,WOS:000871400000001,View Full Record in Web of Science
J,"Yang, T; Yang, B; Boucher, E; Rossi, S",,,,"Yang, Tao; Yang, Bao; Boucher, Etienne; Rossi, Sergio",,,How did climate and CO2 concentration affect intrinsic water-use efficiency and tree growth in a semi-arid region of China?,TREES-STRUCTURE AND FUNCTION,,,,,,,,,,,,"Key message Although an increased intrinsic water-use efficiency has been observed, drought stress played a leading role in controlling Chinese pine growth in semi-arid region of northern China. Climate change, which is acknowledged as the most important factor in affecting plant performance, could be modulated by increasing atmospheric CO2 concentration. In this study, a total of 141 Chinese pine ( Pinus tabuliformis ) trees were studied to estimate tree-ring width. Based on tree-ring delta C-13 records, we measured the fluctuations in leaf intercellular CO2 (C-i) and intrinsic water-use efficiency (iWUE) since industrialization period on Hasi mountain, Gansu province. We found that the long-term variation of iWUE has been increasing since 1850. On average, 73% of the total variance in iWUE was explained by temperature, Standardized Precipitation-Evapotranspiration Index (SPEI) and CO2 concentration. Over 19 and 23% of the variance was attributed solely to drought stress and CO2 concentration, respectively. For BAI (basal area increment), nearly 50% of the variance was explained by temperature, SPEI and CO2, with 40% of the variance in tree growth attributed to drought stress. In addition, our results show that the positive relationship between tree growth and drought stress did not change over time. When there was a wetter condition, a larger proportion of higher tree growth occurred, otherwise more trees had lower tree growth. We therefore, conclude that despite the clear increase of iWUE, its beneficial effect of this higher iWUE on tree growth was overcome by drought stress at our study area.",,,,,"Yang, Bao/O-1541-2013",,,,,,,,,,,,,,0931-1890,1432-2285,,,,JUN,2021,35,3,,,,,769,781,,10.1007/s00468-020-02075-7,http://dx.doi.org/10.1007/s00468-020-02075-7,,JAN 2021,,,,,,,,,,,WOS:000610023300001,View Full Record in Web of Science
