Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Rosi, AL; Cassaniti, C; Romano, D",,"Tuzel, Y; Oztekin, GB; Meric, MK",,"Rosi, A. Li; Cassaniti, C.; Romano, D.",,,The Scheduling of Bedding Plant Production in Mediterranean Environment,INTERNATIONAL SYMPOSIUM ON STRATEGIES TOWARDS SUSTAINABILITY OF PROTECTED CULTIVATION IN MILD WINTER CLIMATE,Acta Horticulturae,,,,International Symposium on Strategies Towards Sustainability of Protected Cultivation in Mild Winter Climate,"JAN 31, 2009","Antalya, TURKEY",,,,,"Cultivation of bedding plants is continuously increasing in Italy and also for this reason the option to amplify the commercialization period, especially in the Mediterranean environment, is interesting. The aim of the paper is to evaluate the possibility to extend the production season and to use different thermal-unit methods for predicting different cultivation phase and the flowering time. Two species of bedding plants (Catharanthus roseus 'Carmine Red' and Tagetes erecta 'Perfection') were compared at 12 sowing dates for 12 months, started from March 2004 until February 2005. Plantlets were potted after the development of two-three true leaves and cultivated according to the standard procedures. Emergency and timing of transplanting, first visible bud and anthesis of 1st flower were recorded. Growth parameters like plant height, leaf area, no of flowers, flower diameter were also measured. Mean daily temperature were registered and used to calculate, through thermal unit methods, the thermal data for each phenophase. During the experimental period, great differences were found for the ten-day mean air temperature and the ten-day mean daily radiations. The length of growing cycle was strongly modified in both species in relation to the photo-thermal conditions. In Catharanthus the length of growing cycle ranged between 49 (sowing in June) and 164 days (sowing in November); in Tagetes these values ranged between 51 (sowing in September) and 101 days (sowing in November). Growth parameters were also deeply influenced by the different cultivation cycles, especially in Catharanthus. The extension of the sowing dates permits a very long period of commercialization mainly in Tagetes. The results indicated that the thermal-unit methods were more efficient than the calendar day method, and suggested that a relatively simple temperature-time scale could adequately predict the flowering date.",,,,,,"ROMANO, Daniela/0000-0002-4810-2124",,,,,,,,,,,,,0567-7572,,978-90-6605-731-9,,,,2009,807,,,,,,705,710,,,,,,,,,,,,,,,,WOS:000305334500106,View Full Record in Web of Science
J,"Kuan, PL; You, JY; Wu, GC; Tseng, YC",,,,"Kuan, Pou-Long; You, Jhih-Yao; Wu, Guan-Chung; Tseng, Yung-Che",,,Temperature increases induce metabolic adjustments in the early developmental stages of bigfin reef squid (Sepioteuthis lessoniana),SCIENCE OF THE TOTAL ENVIRONMENT,,,,,,,,,,,,"Climate changes, such as extreme temperature shifts, can have a direct and significant impact on animals living in the ocean system. Ectothermic animals may undergo concerted metabolic shifts in response to ambient temperature changes. The physiological and molecular adaptations in cephalopods during their early life stages are largely unknown due to the challenge of rearing them outside of a natural marine environment. To overcome this obstacle, we established a pelagic bigfin reef squid (Sepioteuthis lessoniana) culture facility, which allowed us to monitor the effects of ambient thermal elevation and fluctuation on cephalopod embryos/larvae. By carefully observing embryonic development in the breeding facility, we defined 23 stages of bigfin reef squid embryonic development, beginning at stage 12 (blastocyst; 72 h post-egg laying) and continuing through hatching (similar to 1 month post-egg laying). Since temperature recordings from the bigfin reef squid natural habitats have shown a steady rise over the past decade, we examined energy substrate utilization and cellular/metabolic responses in developing animals under different temperature conditions. As the ambient temperature increased by 7 degrees C, hatching larvae favored aerobic metabolism by about 2.3fold. Short-term environmental warming stress inhibited oxygen consumption but did not affect ammonium excretion in stage (St.) 25 larvae. Meanwhile, an aerobic metabolism-related marker (CoxI) and a cellular stress-responsive marker (HSP70) were rapidly up-regulated upon acute warming treatments. In addition, our simulations of temperature oscillations mimicking natural daily rhythms did not result in significant changes in metabolic processes in St. 25 animals. As the ambient temperature increased by 7 degrees C, referred to as heatwave conditions, CoxI, HSP70, and antioxidant molecule (SOD) were stimulated, indicating the importance of cellular and metabolic adjustments. As with other aquatic species with high metabolic rates, squid larvae in the tropical/sub-tropical climate zone undergo adaptive metabolic shifts to maintain physiological functions and prevent excessive oxidative stress under environmental warming.",,,,,,,,,,,,,,,,,,,0048-9697,1879-1026,,,,OCT 20,2022,844,,,,,,,,156962,10.1016/j.scitotenv.2022.156962,http://dx.doi.org/10.1016/j.scitotenv.2022.156962,,,,,,,,35779738,,,,,WOS:000862857100001,View Full Record in Web of Science
J,"CARBERRY, PS; MUCHOW, RC",,,,"CARBERRY, PS; MUCHOW, RC",,,A SIMULATION-MODEL OF KENAF FOR ASSISTING FIBER INDUSTRY PLANNING IN NORTHERN AUSTRALIA .3. MODEL DESCRIPTION AND VALIDATION,AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH,,,,,,,,,,,,"NTKENAF (Version 1 . 1) is a computer model which simulates the growth of kenaf (Hibiscus cannabinus L.) under rainfed conditions in tropical Australia. In daily time-steps, the model simulates the phenology, leaf area development, biomass accumulation and partitioning, soil water balance and dry matter yields of kenaf plants based on climatic and management inputs. The model assumes adequate nutrition and no effect of pests and diseases. The model uses daily maximum and minimum temperature, solar radiation and rainfall. The duration from sowing to flowering is predicted using temperature and photoperiod. Leaf growth is described as a function of node production (as determined by temperature), leaf area per node and leaf area senescence. Potential daily biomass is predicted from leaf area index, the light extinction coefficient and radiation use efficiency, and partitioned to the economic stem yield. Soil evaporation is predicted using a two-stage evaporation model, and plant transpiration is predicted from the daily biomass accumulation, a transpiration efficiency coefficient and predicted daily vapour pressure deficit. Plant extractable soil water is dependent on the available soil water range for each depth increment, the extraction front velocity, and the extent of water extraction at each depth. Daily transpiration and leaf growth are decreased below potential values once the fraction of available soil water declines below a threshold value. NTKENAF V1 . 1 has been validated against observed data from kenaf experiments conducted at two sites (lat. 13-degrees-48'S. and 14-degrees-28'S.) in northern Australia. The predictive accuracy of the model was good over a range in above-ground biomass up to 25 000 kg ha-1 (n = 40, r2 = 0.94, root mean square deviation = 1716 kg ha-1). Validations were also undertaken for predictions of the core and bark stem components, leaf area index and plant extractable soil water contents. The development of NTKENAF has provided a tool which can greatly aid assessment of the feasibility of a fibre industry based on kenaf in northern Australia.",,,,,"Carberry, Peter/B-9768-2008","Carberry, Peter/0000-0002-3555-2193",,,,,,,,,,,,,0004-9409,,,,,,1992,43,7,,,,,1527,1545,,10.1071/AR9921527,http://dx.doi.org/10.1071/AR9921527,,,,,,,,,,,,,WOS:A1992JR39500007,View Full Record in Web of Science
J,"Xie, Q; Huang, K; Wang, DX; Yang, L; Chen, J; Wu, ZW; Li, DN; Liang, ZY",,,,Xie Qiang; Huang Ke; Wang Dongxiao; Yang Lei; Chen Ju; Wu Zewen; Li Daning; Liang Zhiyan,,,Intercomparison of GPS radiosonde soundings during the eastern tropical Indian Ocean experiment,ACTA OCEANOLOGICA SINICA,,,,,,,,,,,,"Temperature and relative humidity profiles derived from two China-made global positioning system (GPS) radiosondes (GPS-TK and CF-06-A) during the east tropical Indian Ocean (ETIO) experiment were compared with Vaisala RS92-SGP to assess the performances of China-made radiosondes over the tropical ocean. The results show that there have relative large biases in temperature observations between the GPS-TK and the R592-SGP in the low troposphere, with a warm bias of greater than 2 Kin the day and a cooling bias of 0.6 K at night. The temperature differences of the CF-06-A were small in the troposphere both in daytime and nighttime, and became large peak-to-peak fluctuations in the stratosphere. The intercomparison of the relative humidity showed that the CF-06-A had large random errors due to the limitation of sensors and the lack of correction scheme, and the GPS-TK had large systematic biases in the low troposphere which might be related to the temperature impact. GPS height measurements are clearly suitable for China-made radiosonde systems operation. At night, the CF-06-A and the GPS-TK could provide virtual potential temperature and atmospheric boundary layer height measurements of suitable quality for both weather and climate research. As a result of the intercomparison experiment, major errors in the China-made radiosonde systems were well indentified and subsequently rectified to ensure improving accuracy for historical and future radiosondes.",,,,,"Daning, Li/E-7149-2016; yang, Lei/C-9880-2012; WANG, DongXiao/B-4445-2012","Daning, Li/0000-0002-0570-9778; WANG, DongXiao/0000-0001-8778-2188; wu, ze wen/0000-0003-3539-5762",,,,,,,,,,,,,0253-505X,1869-1099,,,,JAN,2014,33,1,,,,,127,134,,10.1007/s13131-014-0422-9,http://dx.doi.org/10.1007/s13131-014-0422-9,,,,,,,,,,,,,WOS:000330092300016,View Full Record in Web of Science
J,"Warner, DA; Shine, R",,,,"Warner, Daniel A.; Shine, Richard",,,Maternal and environmental effects on offspring phenotypes in an oviparous lizard: do field data corroborate laboratory data?,OECOLOGIA,,,,,,,,,,,,"A vast literature suggests that maternal factors and egg incubation conditions have substantial effects on offspring phenotypes in oviparous species. However, many studies that evaluate these effects have relied on experimental conditions that are rarely, if ever, encountered under natural conditions. To address this issue, we evaluated relationships among maternal factors, natural nest conditions, egg development in the field, and the resultant offspring phenotypes in a lizard with temperature-dependent sex determination, the jacky dragon (Amphibolurus muricatus, Agamidae). Many, but not all, of the relationships shown in our field-based study corroborate results from laboratory-based experiments. Offspring body size was affected primarily by egg size at oviposition, as well as by water uptake by eggs, rather than by environmental variables measured within the nest. Date of oviposition was related to offspring growth rate and body size prior to the onset of winter; this relationship is likely mediated through an influence on the timing of hatching. Nest temperature generated substantial variation in egg survival; nests that experienced higher temperatures and higher thermal fluctuations suffered relatively high egg mortality. Contrary to results from laboratory incubation, however, nest temperature did not predict offspring sex ratios. Hence, although many results from this field study corroborate those from the laboratory, caution is needed when extrapolating laboratory-incubation results to field conditions.",,,,,"Rohlf, F J/A-8710-2008","Warner, Daniel/0000-0001-7231-7785",,,,,,,,,,,,,0029-8549,1432-1939,,,,AUG,2009,161,1,,,,,209,220,,10.1007/s00442-009-1366-1,http://dx.doi.org/10.1007/s00442-009-1366-1,,,,,,,,19452172,,,,,WOS:000267345500019,View Full Record in Web of Science
J,"Hunter, B; Drost, D; Black, B; Ward, R",,,,"Hunter, Britney; Drost, Dan; Black, Brent; Ward, Ruby",,,Improving Growth and Productivity of Early-season High-tunnel Tomatoes with Targeted Temperature Additions,HORTSCIENCE,,,,,,,,,,,,"In northern climates where the growing season is shortened by cool spring conditions, high tunnels make it possible to plant and produce tomatoes (Solanum, lycopersicum L.) at least 1 month earlier than in the field. However, limited high-tunnel research has been performed in arid high-elevation regions that experience extreme diurnal temperature fluctuations. High tunnels are designed to be passively heated; therefore, additional protection from frost may be warranted if growers wish to plant significantly earlier than normal. Low tunnels built within a high tunnel reduce the energy requirement by concentrating heat around the plants, particularly when a heat source is placed inside the low tunnel. 'Sunbrite' tomatoes were transplanted through black plastic mulch in four high tunnels in North Logan, UT (lat. 41.73 degrees N, long. 111.83 degrees W, 1382 m elevation) on 17 Mar., 30 Mar., and 7 Apr. in 2009 and on 19 Mar., 30 Mar., and 9 Apr. in 2010. Low tunnels were constructed over each row, and three supplemental heat treatments (unheated, soil-warming cables, and soil-warming cables plus 40-W incandescent lights) were tested to improve plant performance. The highest total marketable yield was achieved for earliest planting dates in both 2009 and 2010. In 2009, early-season yield was significantly greater when both the soil + air were heated, but only for the earliest planting date. In 2010, soil heat alone and in conjunction with air heat significantly improved early-season yield. Information gathered in this study on planting dates, yield, and energy costs provides valuable production and economic information to growers in arid high-elevation climates who desire the benefits of growing early-season tomatoes in high tunnels.",,,,,"Black, Brent L/A-8822-2008","Black, Brent L/0000-0003-0394-9206; Drost, Daniel/0000-0003-4615-5473",,,,,,,,,,,,,0018-5345,2327-9834,,,,JUN,2012,47,6,,,,,733,740,,10.21273/HORTSCI.47.6.733,http://dx.doi.org/10.21273/HORTSCI.47.6.733,,,,,,,,,,,,,WOS:000305366900012,View Full Record in Web of Science
J,"Adalioglu, S; Caliskan, G",,,,"Adalioglu, Sezgi; Caliskan, Gulizar",,,"Effect of Nutrient, Light Intensity and Temperature on the Growth Rates and Metabolism of a Stress-Resistant Bacillariophyta Species - Entomoneis sp. - in Izmir Bay (Aegean Sea)",MEDITERRANEAN MARINE SCIENCE,,,,,,,,,,,,"A unicellular marine microalga, Entomoneis sp. was isolated and studied as had become the dominant species compared to other bacillariophyta species in different environmental fluctuations in Izmir Bay. In effort to better understand the dynamics of this microalga that has achieved unprecedented domination, we conducted a monoculture isolation study. In this study, experiments were planned within the annual range of the Izmir Bay temperature, and the demonstrated behavior of the species in light and nutrient conditions. The stock culture medium was illuminated by approximately 50 mu mol photons m(-2)s(-1) of illumination with 14/24 daylight. The temperature of the climate chamber was set at the summer (T1 (21 +/- 1 degrees C)), spring (T2 (17 +/- 1 degrees C)) and winter (T3 (13 +/- 1 degrees C)) temperatures of Izmir Bay. Experiments were also conducted with four different light intensities (L1 (50 mu mol photons m(-2)s(-1)), L2 (25 mu mol photons m(-2)s(-1)), L3 (5 mu mol photons m(-2)s(-1)) and L4 (dark)). In this context, nutrient measurements were made on samples of the exponential, stationary and death phase of the culture and nutrient analyses were carried out. The results, which were designed according to ceteris paribus assumptions, were adapted to Michaelis-Menten kinetics. Consequently, considering the lifetime of the diatom at different temperature conditions, T3 was determined as an optimum temperature. Maximum growth rate and process time were observed at this temperature. This explains why these diatoms are abundant available in the winter. Once the light intensity was increased, the growth rate was increased at the T1 and T2 temperatures. However, T3 had a high growth rate at nearly L1 light intensity. Considering the consumption and transformation of different nutrient conditions, different results for both types of microalgae were obtained.",,,,,"Adalioglu, Sezgi/Q-2585-2019","Adalioglu, Sezgi/0000-0001-5095-1400",,,,,,,,,,,,,1108-393X,,,,,,2020,21,1,,,,,1,10,,10.12681/mms.19439,http://dx.doi.org/10.12681/mms.19439,,,,,,,,,,,,,WOS:000524248700001,View Full Record in Web of Science
J,"Rokneddine, A",,,,"Rokneddine, A",,,"The effects of salinity and temperature on the growth and reproduction of Moina salina Daday, 1888 (Branchiopoda, Moinidae)",CRUSTACEANA,,,,,,,,,,,,"Density fluctuations of Moina salina at three stations in Sebkha Zima (Morocco) reveal heterogeneity as regards quantity and annual number of generations. An experimental study on the influence of salinity and temperature (the major environmental factors) on growth and reproduction were studied for M. salina. There is an optimum value of growth and reproduction (around 20parts per thousand), beyond which salinity acts negatively on the demographic parameters of this species. Also at 10degreesC, growth is limited and reproduction ceases; the optimal temperature is around 18degreesC. An increase in salinity of the medium accentuates the effect of temperature on the demographic parameters. In spite of the importance and the direct interdependence of the two abiotic factors studied, salinity remains the factor that controls growth and reproduction of M. salina and consequently its density at the three stations studied at the locality Sebkha Zima.",,,,,,,,,,,,,,,,,,,0011-216X,1568-5403,,,,JUL,2004,77,,7,,,,805,824,,10.1163/156854004774248690,http://dx.doi.org/10.1163/156854004774248690,,,,,,,,,,,,,WOS:000225644200003,View Full Record in Web of Science
J,"Remo, SC; Hevroy, EM; Breck, O; Olsvik, PA; Waagbo, R",,,,"Remo, Sofie Charlotte; Hevroy, Ernst Morten; Breck, Olav; Olsvik, Pal Asgeir; Waagbo, Rune",,,Lens metabolomic profiling as a tool to understand cataractogenesis in Atlantic salmon and rainbow trout reared at optimum and high temperature,PLOS ONE,,,,,,,,,,,,"Periods of high or fluctuating seawater temperatures result in several physiological challenges for farmed salmonids, including an increased prevalence and severity of cataracts. The aim of the present study was to compare cataractogenesis in Atlantic salmon (Salmo salar L.) and rainbow trout (Oncorhynchus mykiss) reared at two temperatures, and investigate whether temperature influences lens metabolism and cataract development. Atlantic salmon (101 +/- 2 g) and rainbow trout (125 +/- 3 g) were reared in seawater at either 13 C-omicron (optimum for growth) or 19 C-omicron during the 35 days experiment (n = 4 tanks for each treatment). At the end of the experiment, the prevalence of cataracts was nearly 100% for Atlantic salmon compared to similar to 50% for rainbow trout, irrespective of temperature. The severity of the cataracts, as evaluated by slit-lamp inspection of the lens, was almost three fold higher in Atlantic salmon compared to rainbow trout. The global metabolic profile revealed differences in lens composition and metabolism between the two species, which may explain the observed differences in cataract susceptibility between the species. The largest differences were seen in the metabolism of amino acids, especially the histidine metabolism, and this was confirmed by a separate quantitative analysis. The global metabolic profile showed temperature dependent differences in the lens carbohydrate metabolism, osmoregulation and redox homeostasis. The results from the present study give new insight in cataractogenesis in Atlantic salmon and rainbow trout reared at high temperature, in addition to identifying metabolic markers for cataract development.",,,,,"Waagbø, Rune/M-4567-2019; Olsvik, Pål A/B-8232-2012","Olsvik, Pål A/0000-0002-5641-9420; Waagbo, Rune/0000-0001-6075-3221",,,,,,,,,,,,,1932-6203,,,,,APR 18,2017,12,4,,,,,,,e0175491,10.1371/journal.pone.0175491,http://dx.doi.org/10.1371/journal.pone.0175491,,,,,,,,28419112,,,,,WOS:000399875200024,View Full Record in Web of Science
J,"DelCurto-Wyffels, HM; Dafoe, JM; Parsons, CT; Boss, DL; DelCurto, T; Wyffels, SA; Van Emon, ML; Bowman, JGP",,,,"DelCurto-Wyffels, Hannah M.; Dafoe, Julia M.; Parsons, Cory T.; Boss, Darrin L.; DelCurto, Timothy; Wyffels, Samuel A.; Van Emon, Megan L.; Bowman, Janice G. P.",,,The Influence of Environmental Conditions on Intake Behavior and Activity by Feedlot Steers Fed Corn or Barley-Based Diets,ANIMALS,,,,,,,,,,,,"Simple Summary Cattle wintered at northern latitudes are often exposed to periods of severe cold. Cattle likely alter feed intake and behavior to combat environmental challenges. This study evaluated the influence of diet and environmental changes on intake behavior and activity (lying time) of feedlot steers. Short-term temperature changes impacted both beef feedlot cattle intake behavior and activity. The steers' diet, whether they were fed corn or barley, interacted with short term environmental changes to influence animal feeding behavior, but diet had limited impact on cattle lying behavior. Lying behavior was influenced by short-term temperature changes in which cattle spent more time lying down on relatively cold days. Overall, environmental shifts and cold temperature conditions could result in greater energetic needs and ultimately impact feedlot steer intake behavior and activity. By providing information related to beef cattle feedlot behavior, we can more effectively manage cattle feeding systems at northern latitudes to improve feed efficiency. This study evaluated the influence of diet and environmental conditions on intake behavior and activity of feedlot steers. Feedlot rations used were comprised of a main concentrate: (1) corn or (2) barley. A GrowSafe system measured individual animal intake and behavior and HOBO accelerometers measured steer standing time. An Onset weather station collected on site weather data. Steer daily intake displayed a diet by temperature class interaction (p <= 0.05). Relative temperature change had no effect on variation in intake (p = 0.60); however, diet influenced variation of intake (p < 0.01), where corn-fed steers had a greater coefficient of variation (CV) than barley-fed steers (21.89 +/- 1.46 vs. 18.72 +/- 1.46%). Time spent eating (min d(-1)) and eating rate (g min(-1)) both displayed a diet by temperature class interaction (p <= 0.05). Diet did not affect steer lying activity (p >= 0.12), however, time spent lying (min d(-1)) and frequency of lying bouts (bouts d(-1)) increased on relatively cold days while the duration of lying bouts (min bout(-1); p < 0.01) decreased. Short-term environmental temperature changes interacted with diet influencing feedlot beef cattle intake behavior; however, they did not interact with basal diet in respect to steer activity.",,,,,,"Van Emon, Megan/0000-0002-6626-0249; Wyffels, Samuel/0000-0003-3533-5022",,,,,,,,,,,,,2076-2615,,,,,MAY,2021,11,5,,,,,,,1261,10.3390/ani11051261,http://dx.doi.org/10.3390/ani11051261,,,,,,,,33925628,,,,,WOS:000653365300001,View Full Record in Web of Science
J,"Miller, LP; Allen, BJ; King, FA; Chilin, DR; Reynoso, VM; Denny, MW",,,,"Miller, Luke P.; Allen, Bengt J.; King, Felicia A.; Chilin, Daisy R.; Reynoso, Vanessa M.; Denny, Mark W.",,,Warm microhabitats drive both increased respiration and growth rates of intertidal consumers,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,"Rocky intertidal organisms are often exposed to broadly fluctuating temperatures as the tides rise and fall. Many mobile consumers living on the shore are immobile during low tide, and can be exposed to high temperatures on calm, warm days. Rising body temperatures can raise metabolic rates, induce stress responses, and potentially affect growth and survival, but the effects may differ among species with different microhabitat preferences. We measured aerial and aquatic respiration rates of 4 species of Lottia limpets from central California, and estimated critical thermal maxima. In a variety of microhabitats in the field, we tracked body temperatures and measured limpet growth rates on experimental plates colonized by natural microalgae. Limpet species found higher on the shore had lower peak respiration rates during high temperature aerial exposure, and had higher critical thermal maxima. Using our long-term records of field body temperatures, we estimated cumulative respiration to be 5 to 14% higher in warm microhabitats. Growth rates in the field appear to be driven by an interaction between available microalgal food resources, low tide temperature, and limpet species identity, with limpets from warmer micro habitats responding positively to higher food availability and higher low tide temperatures. Stressful conditions in warm microhabitats make up a small portion of the total lifetime of these limpets, but the greater proportion of time spent at non-stressful, but warm, body temperatures may result in enhanced growth compared to limpets living in cooler microhabitats.",,,,,"; Miller, Luke/B-8992-2009","Denny, Mark/0000-0003-0277-9022; Miller, Luke/0000-0002-2009-6981",,,,,,,,,,,,,0171-8630,1616-1599,,,,MAR 2,2015,522,,,,,,127,143,,10.3354/meps11117,http://dx.doi.org/10.3354/meps11117,,,,,,,,,,,,,WOS:000350667800009,View Full Record in Web of Science
J,"Culik, B; Hennicke, J; Martin, T",,,,"Culik, B; Hennicke, J; Martin, T",,,Humboldt penguins outmanoeuvring El Nino,JOURNAL OF EXPERIMENTAL BIOLOGY,,,,,,,,,,,,"We satellite-tracked five Humboldt penguins during the strong 1997/98 El Nino Southern Oscillation (ENSO) from their breeding island Pan de Azucar (26 degrees 09'S, 70 degrees 40'W) in Northern Chile and related their activities at sea to satellite-derived information on sea surface temperature (SST), sea surface temperature anomaly (SSTA), wind direction and speed, chlorophyll a concentrations and statistical data on fishery landings. We found that Humboldt penguins migrated by up to 895 km as marine productivity decreased. The total daily dive duration was highly correlated with SSTA, ranging from 3.1 to 12.5 h when the water was at its warmest (+4 degrees C). Birds travelled between 2 and 116 km every day, travelling further when SSTA was highest. Diving depths (maximum 54 m), however, were not increased with respect to previous years. Two penguins migrated south and, independently of each other, located an area of high chlorophyll a concentration 150 km off the coast. Humboldt penguins seem to use day length, temperature gradients, wind direction and olfaction to adapt to changing environmental conditions and to find suitable feeding grounds. This makes Humboldt penguins biological in situ detectors of highly productive marine areas, with a potential use in the verification of trends detected by remote sensors on board satellites.",,,,,"Martin, Thomas/AAF-9515-2021","Martin, Thomas/0000-0003-2897-722X",,,,,,,,,,,,,0022-0949,,,,,AUG,2000,203,15,,,,,2311,2322,,,,,,,,,,,10887069,,,,,WOS:000088829800006,View Full Record in Web of Science
J,"Murphy, DV; Fillery, IRP; Sparling, GP",,,,"Murphy, DV; Fillery, IRP; Sparling, GP",,,"Seasonal fluctuations in gross N mineralisation, ammonium consumption, and microbial biomass in a Western Australian soil under different land uses",AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH,,,,,National Workshop on Contributions of Legumes to the Nitrogen Nutrition and Sustainable Yield of Cereals,"SEP 16-20, 1996","MOORA, AUSTRALIA","Grains Res & Dev Corp,Wesfarmers CSBP,Co Operat Res Ctr Legumes Mediterranean Agr,CSIRO Plant Ind,Ctr Mediterranean Agr",,,,"A field experiment was conducted to study the seasonal variation in gross N mineralisation, NH4+ consumption (immobilisation and nitrification), potentially available N, and microbial biomass-N. Measurements were made during the wheat growing season in Western Australia under continuous wheat, during the wheat phase of a 1 year lupin:1 year wheat rotation, during the wheat phase of a 2 year pasture:1 year wheat rotation, and under a subterranean clover pasture. The accuracy of gross N mineralisation and NH4+ consumption within intact soil cores was reduced by the large spatial variation in the size of the soil NH4+ pool. Calculated daily rates of gross N mineralisation in the 0-5 cm soil layer ranged from 0.0 to 1.0 kg N/ha.day in the continuous wheat, 0.1 to 0.8 kg N/ha.day in the lupin-wheat rotation, -0.1 to 1.3 kg N/ha.day in the pasture-wheat rotation, and -0.1 to 2.5 kg N/ha.day in the pasture treatment. Gross N mineralisation in the 5-10 cm soil layer under wheat followed the same range observed in the 0-5 cm layer; in continuous pasture, lower rates were measured in the 5-10 cm layer compared with the 0-5 cm layer. the range in daily rates of NH4+ consumption in a given treatment was similar to the range in daily rates of gross N mineralisation, precluding accumulation of NH4+ in soil when considered over a season. Gross N mineralised in the 0-10 cm soil layer was equivalent to 10-19% of the total soil N in this layer. Net N mineralised, determined from the difference between gross N mineralisation and gross immobilisation, was estimated to be about half of the gross N mineralised during the wheat growing season. Plant uptake was estimated to be 13-37% of the total gross N mineralised (0-10 cm) during the field season and was greater in the wheat after legume compared with continuous wheat. Potentially available N, measured by anaerobic incubation, declined by about one-third during the season. At the beginning of the season, microbial biomass-N in the 0-5 cm soil layer contained 61 kg N/ha in continuous wheat, 68 kg N/ha in the lupin-wheat rotation, 73 kg N/ha in the pasture-wheat rotation, and 99 kg N/ha under pasture. Only half of these quantities of microbial biomass were detected by the end of the season. Microbial biomass-N was concentrated in the surface soil layer with <25 kg N/ha in the 5-10 cm soil layer under each land use. A reasonable estimate of gross N mineralisation was obtained in the continuous wheat and legume-wheat rotations by using a simple empirical relationship based on the size and activity of the microbial biomass, and functions to describe the effect of temperature and water on microbial activity. However, the pattern of gross N mineralisation in the pasture treatment could not be explained using this approach.",,,,,"Fillery, Ian/AAL-4050-2020",,,,,,,,,,,,,,0004-9409,,,,,,1998,49,3,,,,,523,535,,10.1071/A97096,http://dx.doi.org/10.1071/A97096,,,,,,,,,,,,,WOS:000072637600020,View Full Record in Web of Science
J,"Morley-Senkler, V; Williams, J; Vankosky, M",,,,"Morley-Senkler, Vivian; Williams, Jonathon; Vankosky, Meghan",,,"Effect of temperature, population density, and sex on feeding damage caused by adult pea leaf weevil (Coleoptera: Curculionidae)",CANADIAN ENTOMOLOGIST,,,,,,,,,,,,"Sitona lineatus (Linnaeus) (Coleoptera: Curculionidae) is an important pest of Pisum sativum Linnaeus (Fabaceae) and Vicia faba Linnaeus (Fabaceae). Managing S. lineatus is difficult. There is currently no forecast that can be used to predict S. lineatus population densities between growing seasons (when management decisions are made). Sitona lineatus populations are monitored in spring by assessing adult-induced feeding damage. We assume the quantity of feeding damage is indicative of population density. However, the effects of abiotic factors, including temperature, on feeding rate are not known. We assessed the effects of temperature, population density, and sex on S. lineatus feeding rate by counting feeding notches on host plants exposed to adult weevils for 24 hours at four densities and under five temperature regimes. Individual females consumed more than male weevils. As expected, feeding damage increased with weevil density. The influence of temperature increased as weevil densities increased. Feeding rate did not differ between constant and fluctuating temperature regimes of equal mean daily temperature. Thus, a model based on mean daily temperature may predict weevil density if temperature and damage levels are known. Historical survey data for S. lineatus could be used to develop and validate new models.",,,,,,,,,,,,,,,,,,,0008-347X,1918-3240,,,,APR,2020,152,2,,,,,159,168,PII S0008347X19000762,10.4039/tce.2019.76,http://dx.doi.org/10.4039/tce.2019.76,,,,,,,,,,,,,WOS:000524939700003,View Full Record in Web of Science
